Subject,Course Number,Course Name,Course Code,Workload %
"LAW","954","Select Course | LAW 954","LAW954","N/A"
"LAW","954","Human Traffic&Immig Clinic Sem","LAW954","N/A"
"LAW","955","Community Enterprise Clinic","LAW955","51"
"LAW","956","Community Enterprise Clnc Sem","LAW956","41"
"LAW","958","Pediatric Advoc Clinic","LAW958","N/A"
"LAW","959","Pediatric Advoc Clinic Sem","LAW959","N/A"
"LAW","965","Business and Human Rights Lab","LAW965","N/A"
"LAW","966","Business and Human Rts Lab Sem","LAW966","N/A"
"LAW","969","SJD Colloqium","LAW969","N/A"
"LAW","970","SJD Research","LAW970","0"
"LAW","972","Federal Appel Litig Clnc I","LAW972","28"
"LAW","973","Federal Appel Litig Clnc II","LAW973","59"
"LAW","974","Workers' Rights Clinic I","LAW974","N/A"
"LAW","975","Workers' Rights Clnc Research","LAW975","N/A"
"LAW","976","Michigan Innocence Clinic","LAW976","N/A"
"LAW","977","Michigan Innocence Clinic Sem","LAW977","N/A"
"LAW","978","Veterans Legal Clinic","LAW978","83"
"LAW","979","Veterans Legal Clinic Seminar","LAW979","N/A"
"LAW","980","Advanced Clinical Law","LAW980","N/A"
"LAW","981","Workers' Rights Clinic: Litig","LAW981","N/A"
"LAW","983","Moot Court Board","LAW983","N/A"
"LAW","984","Workers' Rts Clinic:Supv&Litig","LAW984","N/A"
"LAW","985","Workers' Rts Clnc:Supv&Lit Sem","LAW985","N/A"
"LAW","986","INHR Virtual Internship Sem","LAW986","N/A"
"LAW","987","INHR Virtual Internship","LAW987","36"
"LAW","990","Part-Time Externship","LAW990","N/A"
"LAW","991","Part-Time Externship Seminar","LAW991","27"
"LAW","992","Research: Special Projects","LAW992","N/A"
"LAW","993","Zell Entrepreneurship Clinic","LAW993","20"
"LAW","994","Zell Entrepreneurship Clnc Sem","LAW994","16"
"LAW","995","PublicSect K-12Educ Externship","LAW995","N/A"
"LAW","997","PublicSect K-12Educ Ext Sem","LAW997","N/A"
"LAW","998","PublicSect K-12Educ Ext Pract","LAW998","N/A"
"LAW","999","Directed Reading","LAW999","N/A"
"LHS","600","Precision Health Seminar","LHS600","N/A"
"LHS","601","HILS Professional Development Seminar","LHS601","N/A"
"LHS","610","Exploratory Data Analysis for Health","LHS610","21"
"LHS","611","Knowledge Engineering for Digital Health Interventions","LHS611","7"
"LHS","621","Implementation Science in Health I","LHS621","42"
"LHS","622","Learning Cycle Capstone Course","LHS622","N/A"
"LHS","631","Learning Analytics: Foundations and Applications","LHS631","N/A"
"LHS","641","Quality Improvement in Healthcare Systems","LHS641","N/A"
"LHS","650","Health Infrastructures Pro Seminar I","LHS650","34"
"LHS","660","Evaluation and Research Methods for Health Informatics and Learning Systems","LHS660","51"
"LHS","665","Applied Biostatistics for Health Researchers","LHS665","6"
"LHS","668","Introduction to Health Informatics","LHS668","19"
"LHS","671","Policy and Ethics of Learning Health Systems II","LHS671","67"
"LHS","675","Health Equity and Learning Health Systems 1","LHS675","N/A"
"LHS","678","Learning Cycle Informatics","LHS678","14"
"LHS","680","Science of Teams and Teamwork Analytics in Healthcare","LHS680","30"
"LHS","700","Applied Biostatistics for Clinical Practice","LHS700","29"
"LHS","701","HILS Research Seminar","LHS701","N/A"
"LHS","712","Natural Language Processing on Health Data","LHS712","54"
"LHS","721","Implementation Science in Health 2","LHS721","N/A"
"LHS","731","Topics in Health Infrastructures and Learning Systems","LHS731","N/A"
"LHS","750","Hlth Inf Sem 2","LHS750","4"
"LHS","755","Data Standards, Interoperability, and Learning Health Systems","LHS755","N/A"
"LHS","760","Foundations of Qualitative Methods","LHS760","N/A"
"LHS","791","Independent Study","LHS791","N/A"
"LHS","990","Dissertation Research Pre-Candidate","LHS990","N/A"
"LHS","995","Dissertation Research Candidate","LHS995","N/A"
"LHSP","299","Independent Study","LHSP299","N/A"
"LING","102","First Year Sem Hum","LING102","13"
"LING","103","First Yr Sem SS","LING103","6"
"LING","106","Start Talking: Introduction to First Language Acquisition","LING106","3"
"LING","111","Lenses into Language: Mind, Society, Justice","LING111","7"
"LING","112","Lang of the World","LING112","8"
"LING","114","A World of Words","LING114","1"
"LING","115","Language in a Multicultural World","LING115","6"
"LING","123","The ABC's of Python: Language, Mind, and the Nature of Programming","LING123","7"
"LING","125","Computers and Human Language","LING125","1"
"LING","130","Language and Animal Communication","LING130","1"
"LING","137","Epic Grammar Fails: The Linguistics of Language Peeves","LING137","11"
"LING","192","Humanities Topics in Linguistics","LING192","4"
"LING","193","Social Sciences Topics in Linguistics","LING193","2"
"LING","209","Language and Human Mind","LING209","5"
"LING","210","Introduction to Linguistic Analysis","LING210","2"
"LING","272","Language in Society","LING272","13"
"LING","302","Humanities Topics in Linguistics","LING302","10"
"LING","303","Social Science Topics in Linguistics","LING303","7"
"LING","313","Sound Patterns","LING313","18"
"LING","315","Introduction to Syntax","LING315","13"
"LING","316","Aspects of Meaning","LING316","8"
"LING","317","Language and History","LING317","N/A"
"LING","321","Alien Anatomy: How ChatGPT Works","LING321","12"
"LING","335","Speech and Language Disorders","LING335","7"
"LING","336","Reading: Language, the Brain, and Cognition","LING336","0"
"LING","340","The Social Life of Language","LING340","21"
"LING","341","The Mathematics of Language","LING341","N/A"
"LING","342","Perspectives on Bilingualism","LING342","N/A"
"LING","343","Understanding Data Through Computing","LING343","34"
"LING","345","The Linguistics of Speech Recognition","LING345","N/A"
"LING","347","Talking Minds","LING347","6"
"LING","349","Stereotypes and Native American Languages","LING349","N/A"
"LING","351","Second Language Acquisition","LING351","N/A"
"LING","352","Development of Language and Thought","LING352","16"
"LING","367","Languages of Asia","LING367","N/A"
"LING","368","How Different is Chinese?","LING368","N/A"
"LING","370","Language and Discrimination: Language as Social Statement","LING370","4"
"LING","374","Language and Culture","LING374","11"
"LING","375","Language in the Mass Media","LING375","5"
"LING","390","Community-Engaged Learning in ESL Teaching Contexts","LING390","3"
"LING","391","Principles and Practices of Teaching ESL in Migrant Communities","LING391","N/A"
"LING","394","Topics in Linguistics","LING394","4"
"LING","395","Individual Research","LING395","0"
"LING","398","Introduction to Spanish Linguistics","LING398","11"
"LING","408","Varieties of English","LING408","N/A"
"LING","412","Speech Perception","LING412","16"
"LING","413","Speech Science","LING413","6"
"LING","421","Morphology","LING421","N/A"
"LING","426","Philosophy and Linguistic Theory","LING426","N/A"
"LING","432","Introduction to Neurolinguistics","LING432","N/A"
"LING","433","Arabic Syntax and Semantics","LING433","N/A"
"LING","440","Essentials of First Language Acquisition Theories","LING440","16"
"LING","441","Introduction to Computational Linguistics","LING441","14"
"LING","442","The Anatomy of Natural Language Processing Systems","LING442","N/A"
"LING","445","Introduction to Machine Learning for Natural Language Processing","LING445","N/A"
"LING","446","Comparative Linguistics","LING446","N/A"
"LING","447","Psychology of Language","LING447","N/A"
"LING","448","Bilingualism and Cognition","LING448","N/A"
"LING","449","Creole Lang","LING449","N/A"
"LING","461","Language, Culture, and Society in Native North America","LING461","N/A"
"LING","471","Face-to-Face Interaction","LING471","N/A"
"LING","473","Oral Narrative and Poetics","LING473","N/A"
"LING","492","Topics in Linguistics","LING492","19"
"LING","493","Undergraduate Reading","LING493","N/A"
"LING","494","Undergrad Reading","LING494","N/A"
"LING","495","Senior Honors Reading Course","LING495","N/A"
"LING","496","Senior Honors Reading Course","LING496","N/A"
"LING","497","Capstone Seminar","LING497","12"
"LING","512","Phonetics","LING512","N/A"
"LING","513","Phonology","LING513","28"
"LING","515","Generative Syntax","LING515","N/A"
"LING","516","Semantics and Pragmatics","LING516","N/A"
"LING","517","Hist Ling","LING517","N/A"
"LING","519","Discourse Analysis","LING519","N/A"
"LING","521","Morphology","LING521","N/A"
"LING","522","Language Contact","LING522","N/A"
"LING","541","Natural Language Processing","LING541","34"
"LING","542","Introduction to Sociolinguistics","LING542","N/A"
"LING","612","Advanced Phonetics","LING612","N/A"
"LING","615","Adv Syntax","LING615","N/A"
"LING","632","Introduction to Neurolinguistics","LING632","N/A"
"LING","702","Language and Information","LING702","N/A"
"LING","740","Research in Linguistics","LING740","N/A"
"LING","750","Research Writing in Linguistics","LING750","N/A"
"LING","756","Lang&Comm Skil","LING756","N/A"
"LING","780","Interdisciplinary Seminar in Linguistics","LING780","N/A"
"LING","792","Linguistics Topics","LING792","17"
"LING","815","Seminar-Syntax","LING815","N/A"
"LING","990","Diss-Precand","LING990","N/A"
"LING","993","Sem G S I Training","LING993","4"
"LING","995","Diss-Cand","LING995","N/A"
"LING","997","Spec Res I & II","LING997","0"
"LSWA","125","College Writing","LSWA125","10"
"LSWA","126","Community-Engaged Writing","LSWA126","N/A"
"LSWA","130","Writing and the Arts I","LSWA130","N/A"
"LSWA","140","Arts and Humanities","LSWA140","24"
"LSWA","151","Focused Studies","LSWA151","2"
"LSWA","228","What is Writing?","LSWA228","10"
"LSWA","230","Writing and Arts II","LSWA230","7"
"LSWA","299","Independent Study","LSWA299","N/A"
"MACROMOL","410","Design and Applications of Biomaterials","MACROMOL410","7"
"MACROMOL","412","Polymeric Materials","MACROMOL412","2"
"MACROMOL","506","Soft Robotic Matter","MACROMOL506","N/A"
"MACROMOL","509","Advanced Biomaterials","MACROMOL509","N/A"
"MACROMOL","512","Phys Polymers","MACROMOL512","8"
"MACROMOL","514","Composite Materials","MACROMOL514","38"
"MACROMOL","515","Poly Matrls","MACROMOL515","3"
"MACROMOL","517","Mechanics of Soft Materials","MACROMOL517","N/A"
"MACROMOL","518","Organometallic Chemistry","MACROMOL518","28"
"MACROMOL","530","Advanced Functional Polymers:  Molecular Design and Applications","MACROMOL530","6"
"MACROMOL","536","Laboratory in Macromolecular Chemistry","MACROMOL536","43"
"MACROMOL","538","Macromolecule","MACROMOL538","26"
"MACROMOL","559","Foundations of Nanotechnology II","MACROMOL559","N/A"
"MACROMOL","690","Macromolecular Research Rotation","MACROMOL690","N/A"
"MACROMOL","790","Fac Actv Res Surv","MACROMOL790","N/A"
"MACROMOL","800","Macromolecular Sem","MACROMOL800","N/A"
"MACROMOL","890","Intro Res Technique","MACROMOL890","N/A"
"MACROMOL","990","Diss-Precand","MACROMOL990","N/A"
"MACROMOL","995","Diss-Cand","MACROMOL995","N/A"
"MATH","103","Introduction to Functions","MATH103","39"
"MATH","105","Data, Functions, and Graphs","MATH105","57"
"MATH","106","Introduction to Calculus and Mathematical Modeling","MATH106","N/A"
"MATH","110","Pre-Calculus (Self-Study)","MATH110","56"
"MATH","115","Calculus I","MATH115","49"
"MATH","116","Calculus II","MATH116","51"
"MATH","117","Topics in Calculus II: Series and Parametric Curves","MATH117","N/A"
"MATH","145","Houghton Scholars Calculus Workshop I","MATH145","0"
"MATH","146","Houghton Scholars Calculus Workshop II","MATH146","0"
"MATH","147","Introduction to Interest Theory","MATH147","N/A"
"MATH","156","Applied Honors Calculus II","MATH156","45"
"MATH","175","An Introduction to Cryptology","MATH175","25"
"MATH","176","Explorations in Calculus","MATH176","42"
"MATH","185","Honors Calculus I","MATH185","94"
"MATH","186","Honors Calculus II","MATH186","72"
"MATH","201","An Introduction to Mathematical Writing","MATH201","18"
"MATH","205","Calculus of Several Variables","MATH205","15"
"MATH","214","Applied Linear Algebra","MATH214","25"
"MATH","215","Multivariable and Vector Calculus","MATH215","61"
"MATH","216","Introduction to Differential Equations","MATH216","54"
"MATH","217","Linear Algebra","MATH217","87"
"MATH","275","An Introduction to Cryptology","MATH275","25"
"MATH","276","Explorations in Calculus","MATH276","42"
"MATH","285","Honors Multivariable and Vector Calculus","MATH285","64"
"MATH","286","Honors Differential Equations","MATH286","25"
"MATH","289","Problem Seminar","MATH289","19"
"MATH","295","Honors Mathematics I","MATH295","94"
"MATH","296","Honors Mathematics II","MATH296","94"
"MATH","297","Intensive Introduction to Analysis","MATH297","92"
"MATH","310","Chance and Choice","MATH310","N/A"
"MATH","312","Appl Mod Algebra","MATH312","6"
"MATH","314","The Mathematics of Blockchains and Cryptocurrencies","MATH314","N/A"
"MATH","316","Differential Equations","MATH316","36"
"MATH","333","Directed Tutoring","MATH333","N/A"
"MATH","351","Principles of Analysis","MATH351","27"
"MATH","354","Fourier Analysis and its Applications","MATH354","21"
"MATH","371","Numerical Methods for Engineers and Scientists","MATH371","6"
"MATH","385","Mathematics for Elementary School Teachers","MATH385","77"
"MATH","389","Explorations in Math Research","MATH389","14"
"MATH","395","Honors Analysis I","MATH395","73"
"MATH","396","Honors Analysis II","MATH396","68"
"MATH","399","Independent Reading","MATH399","9"
"MATH","403","Introduction to Discrete Mathematics","MATH403","21"
"MATH","404","Intermediate Differential Equations and Dynamics","MATH404","38"
"MATH","412","Introduction to Modern Algebra","MATH412","54"
"MATH","416","Theory of Algorithms","MATH416","N/A"
"MATH","417","Matrix Algebra I","MATH417","24"
"MATH","419","Linear Spaces and Matrix Theory","MATH419","22"
"MATH","420","Advanced Linear Algebra","MATH420","60"
"MATH","422","Risk Management and Insurance","MATH422","12"
"MATH","423","Mathematics of Finance","MATH423","15"
"MATH","424","Mathematical Interest Theory","MATH424","12"
"MATH","425","Introduction to Probability","MATH425","26"
"MATH","427","Retirement Plans and Other Employee Benefit Plans","MATH427","N/A"
"MATH","429","Internship","MATH429","N/A"
"MATH","431","Explorations in Euclidean Geometry","MATH431","7"
"MATH","433","Introduction to Differential Geometry","MATH433","24"
"MATH","440","Lab of Geometry at Michigan","MATH440","19"
"MATH","445","Entropy and Information: Concepts and Applications","MATH445","6"
"MATH","450","Advanced Mathematics for Engineers I","MATH450","33"
"MATH","451","Introduction to Analysis I: Single Variable","MATH451","34"
"MATH","452","Introduction to Analysis II: Multi Variable","MATH452","35"
"MATH","454","Boundary Value Problems for Partial Differential Equations","MATH454","45"
"MATH","460","A Random Walk through Stochastic Processes/Applied Stochastic Processes","MATH460","N/A"
"MATH","462","Mathematical Models","MATH462","20"
"MATH","463","Mathematical Modeling in Biology","MATH463","38"
"MATH","465","Introduction to Combinatorics","MATH465","41"
"MATH","466","Mathematical Ecology","MATH466","N/A"
"MATH","471","Intr Num Meth","MATH471","16"
"MATH","472","Numerical Methods with Financial Applications","MATH472","5"
"MATH","474","Introduction to Stochastic Analysis for Finance","MATH474","46"
"MATH","475","Number Theory I","MATH475","10"
"MATH","476","Comp Lab No Thy","MATH476","N/A"
"MATH","481","Introduction to Mathematical Logic","MATH481","31"
"MATH","485","Mathematics for Elementary School Teachers and Supervisors","MATH485","N/A"
"MATH","486","Concepts Basic to Secondary Mathematics","MATH486","9"
"MATH","489","Mathematics for Elementary and Middle School Teachers","MATH489","35"
"MATH","490","Introduction to Topology","MATH490","18"
"MATH","493","Honors Algebra I","MATH493","66"
"MATH","494","Honors Algebra II","MATH494","82"
"MATH","497","Topics in Elementary Mathematics","MATH497","N/A"
"MATH","498","Topics in Modern Mathematics","MATH498","32"
"MATH","499","Independent Reading","MATH499","N/A"
"MATH","500","Responsible Conduct of Research and Scholarship in Mathematics","MATH500","N/A"
"MATH","501","Applied & Interdisciplinary Mathematics Student Seminar","MATH501","0"
"MATH","506","Stochastic Analysis for Finance","MATH506","75"
"MATH","507","Mathematical Methods for Algorithmic Trading","MATH507","10"
"MATH","511","Theory of Complex Systems","MATH511","42"
"MATH","520","Life Contingencies I","MATH520","17"
"MATH","521","Life Contingencies II","MATH521","15"
"MATH","523","Loss Models I","MATH523","23"
"MATH","524","Loss Models II","MATH524","10"
"MATH","525","Probability Theory","MATH525","28"
"MATH","526","Disc Stoc Proc","MATH526","24"
"MATH","528","Topics in Casualty Insurance","MATH528","N/A"
"MATH","538","Lie Algebras","MATH538","N/A"
"MATH","540","Mathematics of Biological Networks","MATH540","2"
"MATH","547","Mathematics of Data","MATH547","2"
"MATH","550","Introduction to Adaptive Systems","MATH550","68"
"MATH","551","Introduction to Measure Theory","MATH551","28"
"MATH","555","Introduction to Functions of a Complex Variable with Applications","MATH555","45"
"MATH","556","Applied Functional Analysis","MATH556","20"
"MATH","557","Applied Asymptotic Analysis","MATH557","61"
"MATH","558","Applied Nonlinear Dynamics","MATH558","36"
"MATH","559","Selected Topics in Applied Mathematics","MATH559","4"
"MATH","561","Linear Programming I","MATH561","52"
"MATH","562","Continuous Optimization Methods","MATH562","60"
"MATH","564","Topics in Mathematical Biology","MATH564","4"
"MATH","565","Combinatorics and Graph Theory","MATH565","26"
"MATH","566","Combinatorial Theory","MATH566","27"
"MATH","567","Introduction to Coding Theory","MATH567","8"
"MATH","568","Mathematical and Computational Neuroscience","MATH568","19"
"MATH","571","Numerical Linear Algebra","MATH571","17"
"MATH","572","Numerical Methods for Differential Equations","MATH572","24"
"MATH","573","Financial Mathematics I","MATH573","73"
"MATH","574","Financial Mathematics II","MATH574","37"
"MATH","575","Introduction to Theory of Numbers I","MATH575","N/A"
"MATH","576","Algebraic Number Theory","MATH576","N/A"
"MATH","582","Introduction to Set Theory","MATH582","N/A"
